Date,Open,High,Low,Close,Adj Close,Volume
2024-03-01,49.36000061035156,50.47999954223633,48.900001525878906,49.2400016784668,49.2400016784668,1162500
2024-03-04,49.27000045776367,50.08000183105469,49.220001220703125,49.810001373291016,49.810001373291016,1271300
2024-03-05,49.4900016784668,50.75,49.290000915527344,49.72999954223633,49.72999954223633,1467100
2024-03-06,50.43000030517578,50.58000183105469,49.400001525878906,49.650001525878906,49.650001525878906,699600
2024-03-07,50.25,51.25,50.18999862670898,51.0,51.0,930000
2024-03-08,51.61000061035156,51.95000076293945,50.59999847412109,50.630001068115234,50.630001068115234,792700
2024-03-11,50.22999954223633,50.40999984741211,48.29999923706055,49.41999816894531,49.41999816894531,992500
2024-03-12,49.31999969482422,49.54999923706055,47.79999923706055,48.29999923706055,48.29999923706055,2021900
2024-03-13,48.150001525878906,49.959999084472656,48.060001373291016,49.0,49.0,1885800
2024-03-14,48.5099983215332,49.06999969482422,47.68000030517578,48.25,48.25,1352000
2024-03-15,47.93000030517578,49.63999938964844,47.810001373291016,49.369998931884766,49.369998931884766,2414200
2024-03-18,49.369998931884766,49.52000045776367,47.84000015258789,47.869998931884766,47.869998931884766,1865000
2024-03-19,48.0,48.66999816894531,47.650001525878906,48.13999938964844,48.13999938964844,1236400
2024-03-20,48.15999984741211,48.9900016784668,47.58000183105469,48.59999847412109,48.59999847412109,996500
2024-03-21,49.08000183105469,49.43000030517578,48.56999969482422,48.810001373291016,48.810001373291016,1283800
2024-03-22,48.7400016784668,49.84000015258789,48.720001220703125,49.54999923706055,49.54999923706055,693400
2024-03-25,50.15999984741211,50.900001525878906,49.95000076293945,49.95000076293945,49.95000076293945,873400
2024-03-26,50.130001068115234,50.540000915527344,49.68000030517578,50.209999084472656,50.209999084472656,631000
2024-03-27,50.650001525878906,50.93999862670898,50.13999938964844,50.91999816894531,50.91999816894531,728100
2024-03-28,50.959999084472656,51.47999954223633,50.63999938964844,51.16999816894531,51.16999816894531,1033900
2024-04-01,51.290000915527344,51.43999862670898,50.52000045776367,51.0099983215332,51.0099983215332,481100
2024-04-02,50.7599983215332,50.86000061035156,49.77000045776367,50.650001525878906,50.650001525878906,1014300
2024-04-03,50.5099983215332,51.43999862670898,50.20000076293945,50.75,50.75,940900
2024-04-04,51.0,51.59999847412109,50.22999954223633,50.5,50.5,846800
2024-04-05,50.369998931884766,51.86000061035156,50.2400016784668,51.72999954223633,51.72999954223633,707500
2024-04-08,52.0,52.47999954223633,51.47999954223633,51.790000915527344,51.790000915527344,760300
2024-04-09,52.27000045776367,52.459999084472656,50.970001220703125,51.7400016784668,51.7400016784668,863600
2024-04-10,50.43000030517578,51.08000183105469,49.630001068115234,50.06999969482422,50.06999969482422,989200
2024-04-11,51.040000915527344,52.20000076293945,50.93999862670898,52.09000015258789,52.09000015258789,1034000
2024-04-12,52.5,52.5,50.95000076293945,51.63999938964844,51.63999938964844,809800
2024-04-15,52.119998931884766,52.97999954223633,50.68999862670898,51.09000015258789,51.09000015258789,875100
2024-04-16,50.18000030517578,51.52999877929688,49.79999923706055,51.16999816894531,51.16999816894531,692400
2024-04-17,51.91999816894531,51.91999816894531,50.63999938964844,50.72999954223633,50.72999954223633,756600
2024-04-18,50.84000015258789,51.970001220703125,50.38999938964844,51.09999847412109,51.09999847412109,999000
2024-04-19,50.93999862670898,51.619998931884766,50.09000015258789,50.560001373291016,50.560001373291016,906500
2024-04-22,50.61000061035156,50.88999938964844,49.400001525878906,49.7599983215332,49.7599983215332,1331600
2024-04-23,49.27000045776367,49.400001525878906,48.40999984741211,49.09999847412109,49.09999847412109,1272200
2024-04-24,48.95000076293945,49.45000076293945,48.150001525878906,49.220001220703125,49.220001220703125,1124300
2024-04-25,48.90999984741211,50.18000030517578,47.900001525878906,49.84000015258789,49.84000015258789,1274400
2024-04-26,50.2599983215332,51.81999969482422,49.459999084472656,51.75,51.75,1188700
2024-04-29,51.68999862670898,52.290000915527344,51.22999954223633,51.900001525878906,51.900001525878906,1437800
2024-04-30,54.72999954223633,61.58000183105469,53.70000076293945,59.70000076293945,59.70000076293945,5627500
2024-05-01,61.25,61.25,58.290000915527344,58.84999847412109,58.84999847412109,2452500
2024-05-02,59.47999954223633,59.630001068115234,57.75,58.04999923706055,58.04999923706055,2156900
2024-05-03,58.880001068115234,59.130001068115234,57.5,58.15999984741211,58.15999984741211,1831100
2024-05-06,59.150001525878906,59.68999862670898,58.52000045776367,59.08000183105469,59.08000183105469,1422500
2024-05-07,59.33000183105469,60.380001068115234,58.970001220703125,59.810001373291016,59.810001373291016,1103900
2024-05-08,59.470001220703125,60.77999877929688,59.220001220703125,60.20000076293945,60.20000076293945,1142000
2024-05-09,60.119998931884766,61.470001220703125,59.61000061035156,61.18000030517578,61.18000030517578,1121100
2024-05-10,61.459999084472656,61.970001220703125,60.619998931884766,60.72999954223633,60.72999954223633,950300
2024-05-13,60.959999084472656,61.04999923706055,59.75,59.91999816894531,59.91999816894531,1040900
2024-05-14,60.75,61.0,59.84999847412109,60.36000061035156,60.36000061035156,1093100
2024-05-15,60.58000183105469,62.43999862670898,60.52999877929688,61.61000061035156,61.61000061035156,1279000
2024-05-16,61.72999954223633,62.209999084472656,60.54999923706055,60.59999847412109,60.59999847412109,897000
2024-05-17,60.88999938964844,61.310001373291016,60.18000030517578,60.27000045776367,60.27000045776367,1678800
2024-05-20,60.43000030517578,61.70000076293945,60.11000061035156,60.72999954223633,60.72999954223633,1053600
2024-05-21,60.43999862670898,61.369998931884766,60.33000183105469,60.4900016784668,60.4900016784668,1428000
2024-05-22,60.27999877929688,60.9900016784668,59.18000030517578,59.34999847412109,59.34999847412109,1541900
2024-05-23,59.29999923706055,59.77000045776367,58.68999862670898,59.25,59.25,946500
2024-05-24,59.560001373291016,60.65999984741211,59.18000030517578,60.52999877929688,60.52999877929688,1190700
2024-05-28,61.0,61.43000030517578,60.33000183105469,61.31999969482422,61.31999969482422,1654400
2024-05-29,60.68000030517578,61.18000030517578,60.0099983215332,60.43000030517578,60.43000030517578,953600
2024-05-30,60.45000076293945,61.27999877929688,60.13999938964844,61.18999862670898,61.18999862670898,924700
2024-05-31,61.31999969482422,61.75,59.790000915527344,61.34000015258789,61.34000015258789,1445100
2024-06-03,61.540000915527344,61.900001525878906,59.84999847412109,60.75,60.75,826300
2024-06-04,60.310001373291016,60.310001373291016,58.54999923706055,58.63999938964844,58.63999938964844,960200
2024-06-05,58.68999862670898,60.400001525878906,58.25,60.27999877929688,60.27999877929688,756900
2024-06-06,60.040000915527344,60.41999816894531,58.880001068115234,59.369998931884766,59.369998931884766,788500
2024-06-07,59.060001373291016,59.77000045776367,58.130001068115234,58.34000015258789,58.34000015258789,939600
2024-06-10,57.72999954223633,58.68000030517578,57.5,57.959999084472656,57.959999084472656,1837800
2024-06-11,57.38999938964844,58.43999862670898,56.290000915527344,58.09000015258789,58.09000015258789,2231700
2024-06-12,59.29999923706055,59.72999954223633,57.93999862670898,58.38999938964844,58.38999938964844,1282000
2024-06-13,58.09999847412109,58.459999084472656,56.22999954223633,57.11000061035156,57.11000061035156,2067900
2024-06-14,55.619998931884766,55.93999862670898,50.380001068115234,53.34999847412109,53.34999847412109,5024300
2024-06-17,53.31999969482422,55.18999862670898,52.5099983215332,54.869998931884766,54.869998931884766,2500500
2024-06-18,55.209999084472656,55.5,54.040000915527344,55.20000076293945,55.20000076293945,1501100
2024-06-20,55.06999969482422,55.619998931884766,54.16999816894531,54.470001220703125,54.470001220703125,1581300
2024-06-21,54.13999938964844,54.470001220703125,53.36000061035156,54.06999969482422,54.06999969482422,4537500
2024-06-24,54.290000915527344,55.66999816894531,53.83000183105469,53.95000076293945,53.95000076293945,1629800
2024-06-25,53.880001068115234,55.25,53.47999954223633,55.15999984741211,55.15999984741211,1396000
2024-06-26,55.040000915527344,57.52999877929688,54.77000045776367,56.27000045776367,56.27000045776367,2035000
2024-06-27,56.31999969482422,56.880001068115234,55.93000030517578,56.52000045776367,56.52000045776367,1478100
2024-06-28,57.15999984741211,57.5099983215332,55.22999954223633,55.45000076293945,55.45000076293945,16824100
2024-07-01,55.79999923706055,56.150001525878906,54.2400016784668,54.2599983215332,54.2599983215332,1158200
2024-07-02,54.290000915527344,56.02000045776367,53.900001525878906,55.90999984741211,55.90999984741211,1209100
2024-07-03,56.310001373291016,57.7400016784668,55.650001525878906,57.43000030517578,57.43000030517578,1156400
2024-07-05,57.13999938964844,57.59999847412109,56.06999969482422,56.36000061035156,56.36000061035156,1040100
2024-07-08,56.84000015258789,58.470001220703125,56.43999862670898,58.20000076293945,58.20000076293945,1111100
2024-07-09,57.90999984741211,58.470001220703125,57.27000045776367,57.52999877929688,57.52999877929688,738000
2024-07-10,57.9900016784668,58.540000915527344,57.380001068115234,57.88999938964844,57.88999938964844,890600
2024-07-11,58.790000915527344,58.95000076293945,57.56999969482422,57.869998931884766,57.869998931884766,1089700
2024-07-12,59.0,59.63999938964844,58.38999938964844,58.52999877929688,58.52999877929688,1086900
2024-07-15,58.97999954223633,60.59000015258789,58.869998931884766,59.310001373291016,59.310001373291016,976500
2024-07-16,59.040000915527344,62.29999923706055,59.040000915527344,62.060001373291016,62.060001373291016,1071500
2024-07-17,61.77000045776367,62.41999816894531,59.34000015258789,59.77999877929688,59.77999877929688,1050500
2024-07-18,59.88999938964844,60.369998931884766,58.40999984741211,59.060001373291016,59.060001373291016,947100
2024-07-19,59.27999877929688,59.27999877929688,58.11000061035156,58.52000045776367,58.52000045776367,675600
2024-07-22,58.84999847412109,59.54999923706055,58.47999954223633,59.27999877929688,59.27999877929688,534500
2024-07-23,59.060001373291016,63.119998931884766,58.81999969482422,63.0,63.0,1541500
2024-07-24,62.66999816894531,63.060001373291016,60.2599983215332,60.29999923706055,60.29999923706055,1032200
2024-07-25,62.22999954223633,65.62000274658203,61.540000915527344,64.27999877929688,64.27999877929688,1902000
2024-07-26,64.23999786376953,66.43000030517578,64.18000030517578,65.54000091552734,65.54000091552734,1257000
2024-07-29,65.61000061035156,65.7699966430664,63.810001373291016,64.86000061035156,64.86000061035156,1127100
2024-07-30,65.2300033569336,66.37999725341797,65.11000061035156,65.56999969482422,65.56999969482422,1288500
2024-07-31,66.13999938964844,68.91999816894531,65.91000366210938,67.70999908447266,67.70999908447266,1500100
2024-08-01,67.4800033569336,68.22000122070312,65.36000061035156,66.41000366210938,66.41000366210938,1552900
2024-08-02,63.86000061035156,64.30999755859375,61.619998931884766,62.220001220703125,62.220001220703125,1169600
2024-08-05,57.20000076293945,61.65999984741211,56.33000183105469,60.970001220703125,60.970001220703125,2649300
2024-08-06,58.11000061035156,62.52000045776367,57.31999969482422,59.86000061035156,59.86000061035156,2582800
2024-08-07,61.75,62.61000061035156,59.310001373291016,59.380001068115234,59.380001068115234,1195200
2024-08-08,60.0099983215332,62.4900016784668,59.72999954223633,62.04999923706055,62.04999923706055,1002100
2024-08-09,62.13999938964844,62.810001373291016,61.16999816894531,62.310001373291016,62.310001373291016,1119100
2024-08-12,62.41999816894531,62.52999877929688,61.470001220703125,62.04999923706055,62.04999923706055,1504800
2024-08-13,62.45000076293945,63.060001373291016,61.16999816894531,62.970001220703125,62.970001220703125,721000
2024-08-14,63.22999954223633,63.75,62.5099983215332,63.459999084472656,63.459999084472656,779100
2024-08-15,64.86000061035156,65.37000274658203,63.70000076293945,64.27999877929688,64.27999877929688,841800
2024-08-16,64.04000091552734,64.45999908447266,63.66999816894531,64.02999877929688,64.02999877929688,511600
2024-08-19,63.93999862670898,64.41000366210938,63.560001373291016,64.30999755859375,64.30999755859375,345300
2024-08-20,64.19000244140625,64.31999969482422,63.04999923706055,63.40999984741211,63.40999984741211,665800
2024-08-21,63.970001220703125,65.4000015258789,63.61000061035156,65.33000183105469,65.33000183105469,639900
2024-08-22,65.33999633789062,65.75,64.88999938964844,65.13999938964844,65.13999938964844,657900
2024-08-23,65.4800033569336,67.25,65.19999694824219,67.16999816894531,67.16999816894531,586100
2024-08-26,67.45999908447266,67.45999908447266,66.0199966430664,66.1500015258789,66.1500015258789,502000
2024-08-27,65.75,66.04000091552734,64.98999786376953,65.37999725341797,65.37999725341797,660000
2024-08-28,65.37000274658203,65.77999877929688,64.58000183105469,64.93000030517578,64.93000030517578,460300
2024-08-29,65.25,65.76000213623047,64.41999816894531,64.51000213623047,64.51000213623047,717600
2024-08-30,64.77999877929688,65.05000305175781,63.5,63.880001068115234,63.880001068115234,1249400
2024-09-03,64.70999908447266,65.19000244140625,60.09000015258789,60.27000045776367,60.27000045776367,1937600
2024-09-04,59.81999969482422,61.09999847412109,59.15999984741211,59.790000915527344,59.790000915527344,6472200
2024-09-05,60.02999877929688,60.220001220703125,57.97999954223633,59.93999862670898,59.93999862670898,3058700
2024-09-06,59.79999923706055,60.08000183105469,57.29999923706055,58.130001068115234,58.130001068115234,2498700
2024-09-09,58.79999923706055,60.5099983215332,58.45000076293945,59.220001220703125,59.220001220703125,2083200
2024-09-10,59.220001220703125,60.16999816894531,58.709999084472656,59.52999877929688,59.52999877929688,1256400
2024-09-11,58.970001220703125,61.58000183105469,58.7400016784668,61.380001068115234,61.380001068115234,1487900
2024-09-12,61.68999862670898,63.369998931884766,61.41999816894531,62.20000076293945,62.20000076293945,1191200
2024-09-13,62.119998931884766,62.77000045776367,60.84000015258789,61.77000045776367,61.77000045776367,1850100
2024-09-16,61.61000061035156,63.09000015258789,61.16999816894531,61.61000061035156,61.61000061035156,1456800
2024-09-17,61.61000061035156,61.959999084472656,60.65999984741211,61.84000015258789,61.84000015258789,778000
2024-09-18,62.16999816894531,63.34999847412109,61.34999847412109,62.27999877929688,62.27999877929688,635200
2024-09-19,64.2300033569336,64.80000305175781,62.7599983215332,64.68000030517578,64.68000030517578,760700
2024-09-20,64.44999694824219,64.87999725341797,63.5,63.84000015258789,63.84000015258789,2188100
2024-09-23,65.44000244140625,65.81999969482422,64.43000030517578,65.0199966430664,65.0199966430664,719100
2024-09-24,65.7699966430664,66.0,64.36000061035156,64.63999938964844,64.63999938964844,1031000
2024-09-25,64.70999908447266,65.72000122070312,64.2699966430664,65.41999816894531,65.41999816894531,1080600
2024-09-26,66.45999908447266,67.47000122070312,65.13999938964844,65.31999969482422,65.31999969482422,1462800
2024-09-27,66.19999694824219,67.38999938964844,65.62000274658203,66.2699966430664,66.2699966430664,1601900
2024-09-30,65.66000366210938,67.02999877929688,65.66000366210938,66.91000366210938,66.91000366210938,1022900
2024-10-01,66.56999969482422,67.08999633789062,65.80999755859375,65.95999908447266,65.95999908447266,1115700
2024-10-02,65.72000122070312,67.06999969482422,64.79000091552734,65.58999633789062,65.58999633789062,1351100
2024-10-03,65.58999633789062,66.0999984741211,63.77000045776367,63.90999984741211,63.90999984741211,1476100
2024-10-04,64.95999908447266,65.44999694824219,64.0,65.08999633789062,65.08999633789062,918200
2024-10-07,64.4800033569336,65.0199966430664,64.0199966430664,64.63999938964844,64.63999938964844,626300
2024-10-08,64.41999816894531,64.93000030517578,63.619998931884766,64.0,64.0,1445000
2024-10-09,63.68999862670898,63.7599983215332,62.02000045776367,62.83000183105469,62.83000183105469,1661200
2024-10-10,61.27999877929688,62.970001220703125,60.560001373291016,62.93999862670898,62.93999862670898,1244700
2024-10-11,63.0,64.37999725341797,63.0,63.560001373291016,63.560001373291016,672900
2024-10-14,63.400001525878906,63.45000076293945,62.40999984741211,62.79999923706055,62.79999923706055,1010400
2024-10-15,62.22999954223633,63.15999984741211,61.70000076293945,62.54999923706055,62.54999923706055,905300
2024-10-16,63.040000915527344,63.43000030517578,62.290000915527344,63.02000045776367,63.02000045776367,720400
2024-10-17,63.41999816894531,64.08000183105469,62.79999923706055,63.33000183105469,63.33000183105469,711200
2024-10-18,63.56999969482422,63.66999816894531,62.86000061035156,63.119998931884766,63.119998931884766,735700
2024-10-21,63.66999816894531,64.63999938964844,63.25,63.380001068115234,63.380001068115234,958000
2024-10-22,63.209999084472656,63.650001525878906,62.56999969482422,63.13999938964844,63.13999938964844,731400
2024-10-23,62.68000030517578,64.11000061035156,62.68000030517578,62.86000061035156,62.86000061035156,974800
2024-10-24,61.97999954223633,62.2599983215332,60.40999984741211,61.4900016784668,61.4900016784668,1684700
2024-10-25,61.54999923706055,62.459999084472656,61.209999084472656,61.380001068115234,61.380001068115234,1183500
2024-10-28,61.75,63.29999923706055,61.29999923706055,63.220001220703125,63.220001220703125,1734500
2024-10-29,58.15999984741211,60.2400016784668,56.5,56.81999969482422,56.81999969482422,5878300
2024-10-30,56.15999984741211,56.77000045776367,54.130001068115234,54.209999084472656,54.209999084472656,3070000
2024-10-31,54.0,54.41999816894531,52.619998931884766,52.709999084472656,52.709999084472656,2539600
2024-11-01,53.38999938964844,54.209999084472656,52.45000076293945,53.41999816894531,53.41999816894531,1961000
2024-11-04,53.0,54.08000183105469,52.91999816894531,53.5099983215332,53.5099983215332,1534300
2024-11-05,53.79999923706055,54.83000183105469,53.18999862670898,54.0099983215332,54.0099983215332,2645200
2024-11-06,57.09999847412109,58.13999938964844,54.90999984741211,58.11000061035156,58.11000061035156,3330900
2024-11-07,58.119998931884766,58.20000076293945,56.720001220703125,57.33000183105469,57.33000183105469,2106500
2024-11-08,57.380001068115234,58.59000015258789,57.04999923706055,58.290000915527344,58.290000915527344,1651700
2024-11-11,58.70000076293945,60.08000183105469,58.70000076293945,59.5,59.5,1453800
2024-11-12,59.0,59.619998931884766,57.9900016784668,58.7599983215332,58.7599983215332,1422600
2024-11-13,58.810001373291016,58.93000030517578,57.95000076293945,58.369998931884766,58.369998931884766,1296600
2024-11-14,58.43999862670898,58.88999938964844,55.869998931884766,56.18999862670898,56.18999862670898,1494300
2024-11-15,56.34999847412109,56.97999954223633,55.7599983215332,56.16999816894531,56.16999816894531,1256200
2024-11-18,56.16999816894531,57.209999084472656,55.9900016784668,56.790000915527344,56.790000915527344,766000
2024-11-19,55.970001220703125,58.38999938964844,55.970001220703125,58.22999954223633,58.22999954223633,1175800
2024-11-20,58.29999923706055,58.70000076293945,57.75,58.02000045776367,58.02000045776367,741400
2024-11-21,58.09999847412109,59.209999084472656,57.7400016784668,58.15999984741211,58.15999984741211,1152400
2024-11-22,58.2400016784668,60.150001525878906,58.18999862670898,59.29999923706055,59.29999923706055,1062800
2024-11-25,59.68999862670898,60.54999923706055,59.2599983215332,60.150001525878906,60.150001525878906,1465200
2024-11-26,60.08000183105469,60.83000183105469,59.16999816894531,60.630001068115234,60.630001068115234,881300
2024-11-27,60.810001373291016,61.20000076293945,59.77000045776367,60.119998931884766,60.119998931884766,734400
2024-11-29,60.209999084472656,60.88999938964844,60.06999969482422,60.16999816894531,60.16999816894531,643200
2024-12-02,60.43999862670898,60.43999862670898,59.41999816894531,59.70000076293945,59.70000076293945,1346100
2024-12-03,59.77000045776367,60.84999847412109,59.45000076293945,59.7400016784668,59.7400016784668,1044900
2024-12-04,58.9900016784668,60.369998931884766,58.9900016784668,59.900001525878906,59.900001525878906,1344000
2024-12-05,60.0,60.11000061035156,58.25,58.47999954223633,58.47999954223633,877400
2024-12-06,58.93999862670898,58.970001220703125,56.90999984741211,57.54999923706055,57.54999923706055,1216900
2024-12-09,58.65999984741211,58.93999862670898,56.56999969482422,56.68999862670898,56.68999862670898,1455000
2024-12-10,57.04999923706055,58.290000915527344,56.22999954223633,57.09000015258789,57.09000015258789,1565400
2024-12-11,57.290000915527344,58.11000061035156,57.02000045776367,57.27999877929688,57.27999877929688,1261200
2024-12-12,56.900001525878906,57.52999877929688,55.970001220703125,56.0099983215332,56.0099983215332,850100
2024-12-13,55.91999816894531,56.93999862670898,55.459999084472656,56.5,56.5,1214500
2024-12-16,56.5099983215332,57.20000076293945,56.34000015258789,56.52999877929688,56.52999877929688,1589600
2024-12-17,55.9900016784668,56.41999816894531,55.02000045776367,55.25,55.25,1714800
2024-12-18,55.54999923706055,56.77999877929688,53.77999877929688,54.209999084472656,54.209999084472656,2066900
2024-12-19,54.25,55.290000915527344,53.84000015258789,54.22999954223633,54.22999954223633,2142900
2024-12-20,53.68999862670898,55.25,53.369998931884766,54.459999084472656,54.459999084472656,6678400
2024-12-23,54.33000183105469,55.400001525878906,53.970001220703125,55.22999954223633,55.22999954223633,1118700
2024-12-24,55.22999954223633,55.81999969482422,54.93000030517578,55.81999969482422,55.81999969482422,433200
2024-12-26,55.4900016784668,56.22999954223633,55.25,56.13999938964844,56.13999938964844,735500
2024-12-27,55.58000183105469,56.310001373291016,55.0,55.45000076293945,55.45000076293945,749700
2024-12-30,54.86000061035156,55.220001220703125,54.0,54.869998931884766,54.869998931884766,917100
2024-12-31,55.13999938964844,55.459999084472656,54.91999816894531,55.040000915527344,55.040000915527344,988300
2025-01-02,55.4900016784668,56.2400016784668,55.0,55.02999877929688,55.02999877929688,1394500
2025-01-03,55.13999938964844,56.470001220703125,55.13999938964844,56.11000061035156,56.11000061035156,1578500
2025-01-06,57.06999969482422,57.41999816894531,55.83000183105469,56.31999969482422,56.31999969482422,1509300
