Date,Open,High,Low,Close,Adj Close,Volume
2024-02-22,7.400000095367432,7.510000228881836,7.139999866485596,7.289999961853027,7.289999961853027,1999100
2024-02-23,7.289999961853027,7.340000152587891,7.050000190734863,7.090000152587891,7.090000152587891,2348900
2024-02-26,7.059999942779541,7.130000114440918,6.679999828338623,6.710000038146973,6.710000038146973,3985900
2024-02-27,6.829999923706055,6.869999885559082,6.630000114440918,6.699999809265137,6.699999809265137,2647400
2024-02-28,6.78000020980835,7.070000171661377,6.619999885559082,6.619999885559082,6.619999885559082,3244600
2024-02-29,6.769999980926514,6.960000038146973,6.730000019073486,6.920000076293945,6.920000076293945,2022800
2024-03-01,6.920000076293945,6.920000076293945,6.71999979019165,6.869999885559082,6.869999885559082,1838700
2024-03-04,6.880000114440918,6.900000095367432,6.670000076293945,6.760000228881836,6.760000228881836,1723500
2024-03-05,6.699999809265137,6.849999904632568,6.659999847412109,6.760000228881836,6.760000228881836,1845300
2024-03-06,6.860000133514404,6.860000133514404,6.610000133514404,6.659999847412109,6.659999847412109,2021100
2024-03-07,6.699999809265137,6.869999885559082,6.619999885559082,6.78000020980835,6.78000020980835,2177700
2024-03-08,6.889999866485596,6.929999828338623,6.619999885559082,6.690000057220459,6.690000057220459,1867100
2024-03-11,6.670000076293945,6.739999771118164,6.53000020980835,6.670000076293945,6.670000076293945,2168200
2024-03-12,6.639999866485596,6.659999847412109,6.539999961853027,6.579999923706055,6.579999923706055,1825900
2024-03-13,6.550000190734863,6.71999979019165,6.489999771118164,6.519999980926514,6.519999980926514,2454500
2024-03-14,6.53000020980835,6.699999809265137,6.440000057220459,6.539999961853027,6.539999961853027,3374300
2024-03-15,6.559999942779541,6.760000228881836,6.480000019073486,6.590000152587891,6.590000152587891,29101900
2024-03-18,6.710000038146973,6.880000114440918,6.489999771118164,6.760000228881836,6.760000228881836,2620400
2024-03-19,6.710000038146973,6.909999847412109,6.710000038146973,6.900000095367432,6.900000095367432,1931700
2024-03-20,6.900000095367432,7.090000152587891,6.809999942779541,7.059999942779541,7.059999942779541,2156300
2024-03-21,7.150000095367432,7.539999961853027,7.150000095367432,7.329999923706055,7.329999923706055,2486700
2024-03-22,7.320000171661377,7.349999904632568,7.190000057220459,7.199999809265137,7.199999809265137,1025000
2024-03-25,7.210000038146973,7.289999961853027,7.110000133514404,7.170000076293945,7.170000076293945,1267700
2024-03-26,7.199999809265137,7.239999771118164,7.039999961853027,7.050000190734863,7.050000190734863,1094600
2024-03-27,7.110000133514404,7.380000114440918,7.039999961853027,7.380000114440918,7.380000114440918,1640500
2024-03-28,7.369999885559082,7.53000020980835,7.300000190734863,7.360000133514404,7.360000133514404,1063300
2024-04-01,7.360000133514404,7.389999866485596,7.199999809265137,7.239999771118164,7.239999771118164,1308400
2024-04-02,7.119999885559082,7.190000057220459,7.039999961853027,7.190000057220459,7.190000057220459,1727600
2024-04-03,7.099999904632568,7.329999923706055,7.099999904632568,7.260000228881836,7.260000228881836,1341100
2024-04-04,7.380000114440918,7.420000076293945,7.079999923706055,7.099999904632568,7.099999904632568,926100
2024-04-05,7.119999885559082,7.300000190734863,7.110000133514404,7.269999980926514,7.269999980926514,955600
2024-04-08,7.320000171661377,7.460000038146973,7.320000171661377,7.380000114440918,7.380000114440918,982200
2024-04-09,7.440000057220459,7.639999866485596,7.420000076293945,7.590000152587891,7.590000152587891,1280600
2024-04-10,7.329999923706055,7.389999866485596,7.179999828338623,7.230000019073486,7.230000019073486,1511800
2024-04-11,7.239999771118164,7.320000171661377,7.130000114440918,7.25,7.25,594400
2024-04-12,7.159999847412109,7.230000019073486,7.059999942779541,7.070000171661377,7.070000171661377,1019300
2024-04-15,7.099999904632568,7.150000095367432,6.940000057220459,6.989999771118164,6.989999771118164,1363100
2024-04-16,6.920000076293945,7.159999847412109,6.860000133514404,7.019999980926514,7.019999980926514,1312000
2024-04-17,7.090000152587891,7.099999904632568,6.929999828338623,6.949999809265137,6.949999809265137,1153800
2024-04-18,6.949999809265137,7.119999885559082,6.920000076293945,6.980000019073486,6.980000019073486,1342700
2024-04-19,6.949999809265137,7.110000133514404,6.900000095367432,7.079999923706055,7.079999923706055,1186500
2024-04-22,7.170000076293945,7.309999942779541,7.090000152587891,7.21999979019165,7.21999979019165,1422700
2024-04-23,7.369999885559082,7.510000228881836,7.349999904632568,7.489999771118164,7.489999771118164,1745400
2024-04-24,7.420000076293945,7.570000171661377,7.369999885559082,7.559999942779541,7.559999942779541,1308800
2024-04-25,7.409999847412109,7.46999979019165,7.260000228881836,7.46999979019165,7.46999979019165,1236800
2024-04-26,7.460000038146973,7.559999942779541,7.409999847412109,7.519999980926514,7.519999980926514,811900
2024-04-29,7.53000020980835,7.650000095367432,7.489999771118164,7.559999942779541,7.559999942779541,1057400
2024-04-30,7.449999809265137,7.46999979019165,7.340000152587891,7.340000152587891,7.340000152587891,1785200
2024-05-01,7.329999923706055,7.619999885559082,7.329999923706055,7.389999866485596,7.389999866485596,1234900
2024-05-02,7.510000228881836,7.590000152587891,7.320000171661377,7.320000171661377,7.320000171661377,1394900
2024-05-03,7.75,7.849999904632568,7.269999980926514,7.489999771118164,7.489999771118164,2015500
2024-05-06,7.630000114440918,7.699999809265137,7.559999942779541,7.659999847412109,7.659999847412109,1071900
2024-05-07,7.659999847412109,7.789999961853027,7.570000171661377,7.579999923706055,7.579999923706055,1421100
2024-05-08,7.460000038146973,7.800000190734863,7.409999847412109,7.800000190734863,7.800000190734863,1389900
2024-05-09,7.820000171661377,7.840000152587891,7.670000076293945,7.710000038146973,7.710000038146973,1368800
2024-05-10,7.760000228881836,7.78000020980835,7.5,7.619999885559082,7.619999885559082,998300
2024-05-13,7.679999828338623,7.78000020980835,7.650000095367432,7.670000076293945,7.670000076293945,1062300
2024-05-14,7.840000152587891,7.949999809265137,7.739999771118164,7.849999904632568,7.849999904632568,1438600
2024-05-15,7.96999979019165,7.96999979019165,7.800000190734863,7.900000095367432,7.900000095367432,870600
2024-05-16,7.869999885559082,7.920000076293945,7.809999942779541,7.900000095367432,7.900000095367432,1085200
2024-05-17,7.909999847412109,7.960000038146973,7.809999942779541,7.949999809265137,7.949999809265137,1066100
2024-05-20,7.949999809265137,7.980000019073486,7.880000114440918,7.880000114440918,7.880000114440918,1133300
2024-05-21,7.860000133514404,7.860000133514404,7.590000152587891,7.639999866485596,7.639999866485596,954500
2024-05-22,7.570000171661377,7.579999923706055,7.349999904632568,7.409999847412109,7.409999847412109,1105500
2024-05-23,7.429999828338623,7.460000038146973,7.210000038146973,7.320000171661377,7.320000171661377,1133500
2024-05-24,7.389999866485596,7.409999847412109,7.28000020980835,7.409999847412109,7.409999847412109,864700
2024-05-28,7.480000019073486,7.550000190734863,7.349999904632568,7.449999809265137,7.449999809265137,973900
2024-05-29,7.28000020980835,7.369999885559082,7.239999771118164,7.269999980926514,7.269999980926514,880400
2024-05-30,7.349999904632568,7.519999980926514,7.340000152587891,7.519999980926514,7.519999980926514,927000
2024-05-31,7.539999961853027,7.690000057220459,7.53000020980835,7.639999866485596,7.639999866485596,1398300
2024-06-03,7.739999771118164,7.760000228881836,7.5,7.739999771118164,7.739999771118164,1282300
2024-06-04,7.610000133514404,7.699999809265137,7.590000152587891,7.599999904632568,7.599999904632568,1112500
2024-06-05,7.699999809265137,7.760000228881836,7.570000171661377,7.760000228881836,7.760000228881836,1090800
2024-06-06,7.699999809265137,7.739999771118164,7.619999885559082,7.650000095367432,7.650000095367432,1131800
2024-06-07,7.570000171661377,7.590000152587891,7.409999847412109,7.53000020980835,7.53000020980835,1164000
2024-06-10,7.400000095367432,7.539999961853027,7.369999885559082,7.5,7.5,1067700
2024-06-11,7.449999809265137,7.449999809265137,7.28000020980835,7.300000190734863,7.300000190734863,1770000
2024-06-12,7.519999980926514,7.710000038146973,7.409999847412109,7.480000019073486,7.480000019073486,1022700
2024-06-13,7.440000057220459,7.46999979019165,7.170000076293945,7.179999828338623,7.179999828338623,1303700
2024-06-14,7.050000190734863,7.050000190734863,6.860000133514404,6.909999847412109,6.909999847412109,1462200
2024-06-17,6.849999904632568,7.070000171661377,6.840000152587891,7.059999942779541,7.059999942779541,1222500
2024-06-18,7.070000171661377,7.130000114440918,6.889999866485596,6.889999866485596,6.889999866485596,1012300
2024-06-20,6.849999904632568,6.900000095367432,6.75,6.800000190734863,6.800000190734863,1260500
2024-06-21,6.800000190734863,7.010000228881836,6.78000020980835,6.920000076293945,6.920000076293945,4499500
2024-06-24,6.940000057220459,7.21999979019165,6.940000057220459,7.119999885559082,7.119999885559082,1366900
2024-06-25,7.099999904632568,7.130000114440918,6.980000019073486,7.110000133514404,7.110000133514404,783600
2024-06-26,7.019999980926514,7.190000057220459,6.96999979019165,7.03000020980835,7.03000020980835,1285900
2024-06-27,7.039999961853027,7.050000190734863,6.869999885559082,6.900000095367432,6.900000095367432,1038800
2024-06-28,7.0,7.03000020980835,6.860000133514404,6.989999771118164,6.989999771118164,1754500
2024-07-01,7.039999961853027,7.090000152587891,6.840000152587891,6.909999847412109,6.909999847412109,988000
2024-07-02,6.929999828338623,7.039999961853027,6.880000114440918,6.949999809265137,6.949999809265137,1201500
2024-07-03,6.960000038146973,7.019999980926514,6.920000076293945,6.989999771118164,6.989999771118164,420500
2024-07-05,6.900000095367432,6.949999809265137,6.659999847412109,6.670000076293945,6.670000076293945,1510000
2024-07-08,6.769999980926514,6.849999904632568,6.699999809265137,6.710000038146973,6.710000038146973,993300
2024-07-09,6.670000076293945,6.829999923706055,6.619999885559082,6.769999980926514,6.769999980926514,1475100
2024-07-10,6.789999961853027,6.829999923706055,6.71999979019165,6.809999942779541,6.809999942779541,1180500
2024-07-11,6.989999771118164,7.119999885559082,6.929999828338623,7.03000020980835,7.03000020980835,1473700
2024-07-12,7.139999866485596,7.199999809265137,7.050000190734863,7.170000076293945,7.170000076293945,967100
2024-07-15,7.159999847412109,7.269999980926514,7.099999904632568,7.150000095367432,7.150000095367432,916900
2024-07-16,7.25,7.349999904632568,7.230000019073486,7.349999904632568,7.349999904632568,1701500
2024-07-17,7.25,7.449999809265137,7.25,7.429999828338623,7.429999828338623,1433400
2024-07-18,7.369999885559082,7.579999923706055,7.28000020980835,7.349999904632568,7.349999904632568,1001900
2024-07-19,7.260000228881836,7.28000020980835,6.949999809265137,6.989999771118164,6.989999771118164,1393100
2024-07-22,7.070000171661377,7.239999771118164,6.949999809265137,7.230000019073486,7.230000019073486,1289700
2024-07-23,7.159999847412109,7.329999923706055,7.050000190734863,7.239999771118164,7.239999771118164,1264400
2024-07-24,7.179999828338623,7.380000114440918,7.090000152587891,7.090000152587891,7.090000152587891,898500
2024-07-25,7.070000171661377,7.139999866485596,6.900000095367432,7.03000020980835,7.03000020980835,1284600
2024-07-26,7.179999828338623,7.239999771118164,7.019999980926514,7.210000038146973,7.210000038146973,1046100
2024-07-29,7.210000038146973,7.239999771118164,7.070000171661377,7.130000114440918,7.130000114440918,935500
2024-07-30,7.199999809265137,7.239999771118164,7.059999942779541,7.110000133514404,7.110000133514404,960900
2024-07-31,7.190000057220459,7.650000095367432,7.179999828338623,7.429999828338623,7.429999828338623,3445000
2024-08-01,7.420000076293945,7.440000057220459,7.039999961853027,7.159999847412109,7.159999847412109,1315900
2024-08-02,6.989999771118164,7.119999885559082,6.619999885559082,6.659999847412109,6.659999847412109,1965700
2024-08-05,6.409999847412109,6.480000019073486,6.190000057220459,6.360000133514404,6.360000133514404,2010900
2024-08-06,6.360000133514404,6.489999771118164,6.28000020980835,6.320000171661377,6.320000171661377,1504100
2024-08-07,6.400000095367432,6.440000057220459,6.059999942779541,6.070000171661377,6.070000171661377,1548100
2024-08-08,6.159999847412109,6.239999771118164,6.079999923706055,6.210000038146973,6.210000038146973,1528200
2024-08-09,6.900000095367432,7.25,6.480000019073486,6.510000228881836,6.510000228881836,3058700
2024-08-12,6.449999809265137,6.599999904632568,5.989999771118164,6.059999942779541,6.059999942779541,2604900
2024-08-13,6.110000133514404,6.25,6.03000020980835,6.170000076293945,6.170000076293945,1551900
2024-08-14,6.21999979019165,6.260000228881836,6.079999923706055,6.159999847412109,6.159999847412109,1248300
2024-08-15,6.349999904632568,6.440000057220459,6.289999961853027,6.329999923706055,6.329999923706055,947400
2024-08-16,6.28000020980835,6.360000133514404,6.230000019073486,6.349999904632568,6.349999904632568,1365000
2024-08-19,6.389999866485596,6.46999979019165,6.380000114440918,6.429999828338623,6.429999828338623,1479200
2024-08-20,6.409999847412109,6.46999979019165,6.320000171661377,6.329999923706055,6.329999923706055,1151400
2024-08-21,6.400000095367432,6.429999828338623,6.349999904632568,6.389999866485596,6.389999866485596,748100
2024-08-22,6.369999885559082,6.389999866485596,6.239999771118164,6.25,6.25,1122800
2024-08-23,6.329999923706055,6.659999847412109,6.300000190734863,6.53000020980835,6.53000020980835,2038600
2024-08-26,6.610000133514404,6.630000114440918,6.510000228881836,6.510000228881836,6.510000228881836,1060500
2024-08-27,6.480000019073486,6.539999961853027,6.360000133514404,6.480000019073486,6.480000019073486,1544800
2024-08-28,6.440000057220459,6.460000038146973,6.309999942779541,6.429999828338623,6.429999828338623,1050600
2024-08-29,6.510000228881836,6.550000190734863,6.420000076293945,6.460000038146973,6.460000038146973,913600
2024-08-30,6.510000228881836,6.519999980926514,6.400000095367432,6.429999828338623,6.429999828338623,998800
2024-09-03,6.329999923706055,6.409999847412109,6.190000057220459,6.21999979019165,6.21999979019165,1968500
2024-09-04,6.210000038146973,6.369999885559082,6.130000114440918,6.150000095367432,6.150000095367432,1715100
2024-09-05,6.210000038146973,6.230000019073486,6.039999961853027,6.079999923706055,6.079999923706055,1826700
2024-09-06,6.070000171661377,6.139999866485596,5.849999904632568,5.900000095367432,5.900000095367432,1984800
2024-09-09,5.900000095367432,5.949999809265137,5.789999961853027,5.849999904632568,5.849999904632568,1445700
2024-09-10,5.75,5.78000020980835,5.429999828338623,5.650000095367432,5.650000095367432,2826400
2024-09-11,5.650000095367432,5.670000076293945,5.550000190734863,5.650000095367432,5.650000095367432,1394400
2024-09-12,5.699999809265137,5.739999771118164,5.519999980926514,5.550000190734863,5.550000190734863,1314900
2024-09-13,5.650000095367432,5.929999828338623,5.630000114440918,5.829999923706055,5.829999923706055,1769000
2024-09-16,5.889999866485596,5.949999809265137,5.769999980926514,5.929999828338623,5.929999828338623,1313500
2024-09-17,6.0,6.230000019073486,6.0,6.130000114440918,6.130000114440918,1106700
2024-09-18,6.130000114440918,6.340000152587891,6.079999923706055,6.079999923706055,6.079999923706055,1613500
2024-09-19,6.300000190734863,6.320000171661377,6.210000038146973,6.28000020980835,6.28000020980835,1001900
2024-09-20,6.190000057220459,6.230000019073486,6.079999923706055,6.099999904632568,6.099999904632568,3834900
2024-09-23,6.139999866485596,6.150000095367432,6.050000190734863,6.079999923706055,6.079999923706055,1146500
2024-09-24,6.159999847412109,6.210000038146973,6.110000133514404,6.119999885559082,6.119999885559082,1372900
2024-09-25,6.059999942779541,6.150000095367432,6.010000228881836,6.099999904632568,6.099999904632568,1391700
2024-09-26,6.21999979019165,6.349999904632568,6.179999828338623,6.179999828338623,6.179999828338623,1833200
2024-09-27,6.289999961853027,6.619999885559082,6.25,6.380000114440918,6.380000114440918,2813400
2024-09-30,6.170000076293945,6.25,6.099999904632568,6.179999828338623,6.179999828338623,1705300
2024-10-01,6.139999866485596,6.170000076293945,6.03000020980835,6.079999923706055,6.079999923706055,1737800
2024-10-02,6.039999961853027,6.25,6.039999961853027,6.25,6.25,1171200
2024-10-03,6.159999847412109,6.199999809265137,6.03000020980835,6.099999904632568,6.099999904632568,1241600
2024-10-04,6.21999979019165,6.300000190734863,6.119999885559082,6.260000228881836,6.260000228881836,1188400
2024-10-07,6.239999771118164,6.260000228881836,6.050000190734863,6.110000133514404,6.110000133514404,1182800
2024-10-08,6.110000133514404,6.110000133514404,5.960000038146973,5.980000019073486,5.980000019073486,1350700
2024-10-09,5.949999809265137,6.079999923706055,5.940000057220459,6.0,6.0,855000
2024-10-10,5.960000038146973,6.03000020980835,5.909999847412109,6.010000228881836,6.010000228881836,1633700
2024-10-11,6.010000228881836,6.170000076293945,6.010000228881836,6.130000114440918,6.130000114440918,689000
2024-10-14,6.090000152587891,6.150000095367432,6.019999980926514,6.139999866485596,6.139999866485596,1201000
2024-10-15,6.079999923706055,6.170000076293945,6.03000020980835,6.03000020980835,6.03000020980835,977100
2024-10-16,6.099999904632568,6.21999979019165,6.050000190734863,6.179999828338623,6.179999828338623,1514600
2024-10-17,6.190000057220459,6.320000171661377,6.130000114440918,6.289999961853027,6.289999961853027,1173800
2024-10-18,6.5,6.550000190734863,6.269999980926514,6.309999942779541,6.309999942779541,2163600
2024-10-21,6.289999961853027,6.309999942779541,6.179999828338623,6.21999979019165,6.21999979019165,1361800
2024-10-22,6.210000038146973,6.239999771118164,6.039999961853027,6.050000190734863,6.050000190734863,1313800
2024-10-23,6.019999980926514,6.079999923706055,5.960000038146973,6.039999961853027,6.039999961853027,1074400
2024-10-24,6.130000114440918,6.159999847412109,5.949999809265137,6.139999866485596,6.139999866485596,2021200
2024-10-25,6.210000038146973,6.239999771118164,6.0,6.0,6.0,1305600
2024-10-28,6.050000190734863,6.309999942779541,6.03000020980835,6.300000190734863,6.300000190734863,2532100
2024-10-29,6.190000057220459,6.21999979019165,6.079999923706055,6.110000133514404,6.110000133514404,1079300
2024-10-30,6.019999980926514,6.039999961853027,5.800000190734863,5.809999942779541,5.809999942779541,1798800
2024-10-31,5.78000020980835,5.809999942779541,5.650000095367432,5.650000095367432,5.650000095367432,1675800
2024-11-01,5.699999809265137,5.840000152587891,5.699999809265137,5.760000228881836,5.760000228881836,2052800
2024-11-04,5.75,5.889999866485596,5.75,5.800000190734863,5.800000190734863,1933400
2024-11-05,5.739999771118164,5.949999809265137,5.710000038146973,5.880000114440918,5.880000114440918,1898600
2024-11-06,6.25,6.389999866485596,6.110000133514404,6.199999809265137,6.199999809265137,1958700
2024-11-07,6.25,6.340000152587891,6.170000076293945,6.21999979019165,6.21999979019165,2816900
2024-11-08,6.519999980926514,6.78000020980835,6.239999771118164,6.769999980926514,6.769999980926514,3467400
2024-11-11,6.710000038146973,6.789999961853027,6.559999942779541,6.710000038146973,6.710000038146973,1600200
2024-11-12,6.639999866485596,6.71999979019165,6.5,6.539999961853027,6.539999961853027,2432100
2024-11-13,6.630000114440918,6.789999961853027,6.5,6.510000228881836,6.510000228881836,2071300
2024-11-14,6.539999961853027,6.579999923706055,6.179999828338623,6.28000020980835,6.28000020980835,2268900
2024-11-15,6.320000171661377,6.409999847412109,6.059999942779541,6.309999942779541,6.309999942779541,2523400
2024-11-18,6.300000190734863,6.320000171661377,6.190000057220459,6.190000057220459,6.190000057220459,1122400
2024-11-19,6.090000152587891,6.190000057220459,6.079999923706055,6.150000095367432,6.150000095367432,934900
2024-11-20,6.099999904632568,6.199999809265137,6.039999961853027,6.190000057220459,6.190000057220459,1030800
2024-11-21,6.239999771118164,6.400000095367432,6.139999866485596,6.380000114440918,6.380000114440918,1386200
2024-11-22,6.440000057220459,6.619999885559082,6.409999847412109,6.519999980926514,6.519999980926514,1349500
2024-11-25,6.659999847412109,6.880000114440918,6.650000095367432,6.820000171661377,6.820000171661377,1688800
2024-11-26,6.730000019073486,6.840000152587891,6.590000152587891,6.630000114440918,6.630000114440918,1842100
2024-11-27,6.659999847412109,6.840000152587891,6.639999866485596,6.699999809265137,6.699999809265137,1052900
2024-11-29,6.739999771118164,6.760000228881836,6.610000133514404,6.610000133514404,6.610000133514404,919000
2024-12-02,6.670000076293945,6.920000076293945,6.619999885559082,6.829999923706055,6.829999923706055,2254800
2024-12-03,6.809999942779541,6.840000152587891,6.699999809265137,6.769999980926514,6.769999980926514,994700
2024-12-04,6.78000020980835,6.940000057220459,6.78000020980835,6.869999885559082,6.869999885559082,1069600
2024-12-05,6.900000095367432,6.989999771118164,6.630000114440918,6.670000076293945,6.670000076293945,950200
2024-12-06,6.789999961853027,6.789999961853027,6.579999923706055,6.630000114440918,6.630000114440918,1227800
2024-12-09,6.739999771118164,7.03000020980835,6.739999771118164,6.840000152587891,6.840000152587891,1188800
2024-12-10,6.869999885559082,6.880000114440918,6.730000019073486,6.829999923706055,6.829999923706055,1756900
2024-12-11,6.889999866485596,6.889999866485596,6.75,6.880000114440918,6.880000114440918,1269000
2024-12-12,6.869999885559082,6.900000095367432,6.690000057220459,6.760000228881836,6.760000228881836,1152900
2024-12-13,6.739999771118164,6.739999771118164,6.510000228881836,6.610000133514404,6.610000133514404,1560300
2024-12-16,6.510000228881836,6.559999942779541,6.340000152587891,6.369999885559082,6.369999885559082,1444100
2024-12-17,6.28000020980835,6.380000114440918,6.230000019073486,6.289999961853027,6.289999961853027,1264100
2024-12-18,6.329999923706055,6.380000114440918,5.900000095367432,5.980000019073486,5.980000019073486,1858800
2024-12-19,6.059999942779541,6.139999866485596,5.880000114440918,5.889999866485596,5.889999866485596,1497400
2024-12-20,5.820000171661377,6.059999942779541,5.739999771118164,5.78000020980835,5.78000020980835,4445100
2024-12-23,5.75,5.829999923706055,5.690000057220459,5.75,5.75,1279700
2024-12-24,5.800000190734863,5.900000095367432,5.760000228881836,5.889999866485596,5.889999866485596,911900
2024-12-26,5.809999942779541,6.03000020980835,5.78000020980835,5.989999771118164,5.989999771118164,1495600
2024-12-27,5.960000038146973,6.039999961853027,5.840000152587891,5.860000133514404,5.860000133514404,1326700
2024-12-30,5.809999942779541,5.820000171661377,5.599999904632568,5.78000020980835,5.78000020980835,1362800
2024-12-31,5.820000171661377,6.0,5.809999942779541,5.829999923706055,5.829999923706055,1476700
2025-01-02,5.869999885559082,5.929999828338623,5.710000038146973,5.760000228881836,5.760000228881836,1384200
